,NEG,NEU,POS,label,bikes
152,0.0018906797049567103,0.5009680986404419,0.4971412420272827,NEU,silver spring i started on my bike late morning meandered thru rock creek park trails and am now on co towpath ill take metro back home my two nonnegotiables when i was moving this spring were  balcony and  near bike trails downtown silver spring ticked both boxes
153,0.003304277779534459,0.7677626013755798,0.22893314063549042,NEU,what do you mean by how good biking is in that neighborhood most bike rides would extend well beyond a single neighborhood so we need to know more about what kind of biking you want to doare you looking to toodle around the neighborhood with your toddler on their balance bike are you looking to be close to the pathtrail network do you want to be close to designated mountain biking trails are you looking for a safe commute to a specific office site do you want to be within walking distance of multiple bike shops
154,0.0012534338748082519,0.0372263602912426,0.9615201950073242,POS,it does not get much better than arlandria on the arlingtonalexandria line  where the birchmere is if youre familiar with that venue right off the four mile run and mt vernon trails easy access through four mile run park or the potomac yard trail additionally even the busy streets in the area are bikefriendly and youre right across the th st bridge or roosevelt from the district
155,0.25002655386924744,0.7417114973068237,0.00826195441186428,NEU,solely based on biking trails and nothing else arlington  but taking into account any other considerations id pick my current neighborhood in dc arlington would be bottom of the list
156,0.017935218289494514,0.9168549180030823,0.06520996242761612,NEU,rosslyn
157,0.010890226811170578,0.969164252281189,0.019945578649640083,NEU,potomac yard alexandria va dupont area dc
158,0.0010615723440423608,0.03701239451766014,0.9619260430335999,POS,i chose to live in mt pleasant bc i find it charming and bc if the access to rcp which is my favorite area to ride
159,0.8811585903167725,0.11107813566923141,0.007763207890093327,NEG,any other cities that arent sfseattlenyc that are built like ours to be somewhat bikefriendly yes i know bike lane opponents here suck ha
160,0.06421196460723877,0.8639817833900452,0.0718061700463295,NEU,i moved to southwest so that i could live directly on the anacostia river trail i need to cross something like two roads to get to georgetown or rosslyn  points beyond one for alexandria and one to get up to the east side of the anacostia the mall is walking distance and the mbt is just on the other side i rarely do hains loops but if i did its a stones throw awaythe one downside is having to deal with downtown traffic to get across town to stuff in nw but tbh the green line tunnel is an adequate bypass until that marvelous day when the eastern downtown cycletrack happensi wouldnt be as happy if i had to rely on rock creek loud crowded bumpy blind intersections or mbt hot incomplete abrupt end in noma or the street grid every time i left the house
161,0.0010911899153143167,0.023486407473683357,0.9754223823547363,POS,its not dc but the absolute best place to live i found for biking was near old town alexandria easy access to mt vernon trail going either way four mile run gravelly point biking to arlington cemetery or into dc to see the monuments and lots of food options to bike to
162,0.6082168221473694,0.38185179233551025,0.009931361302733421,NEG,i disagree strongly i would pick a fairly flat neighborhood probably not at higher elevation surrounded by good bike infrastructure to accomplish exactly what you state leaving the neighborhood
163,0.03288334980607033,0.9547001123428345,0.01241653598845005,NEU, cross town and georgetown via bike lanessincere question which lanes are you talking about crosstown i would have guessed would be irving to the big new protected lanes then mbt but thats not all lanes east of warderish on irving and to georgetown i just dont know columbia to 
164,0.003046420868486166,0.6431268453598022,0.3538267910480499,NEU,i second west end also easy access to co canal capital crescent and mt vernon
165,0.23693327605724335,0.7535868287086487,0.009479972533881664,NEU,tell me more because i was genuinely thinking not eckington or adams morgan  what am i missing
166,0.0010824138298630714,0.016849752515554428,0.9820677638053894,POS,same im right by the zoo and can either take klingle or porter st for easy access to rock creek its great
167,0.002556500257924199,0.6852369904518127,0.31220656633377075,NEU, please join rbikedc youre here now lol
168,0.08225005865097046,0.9032719731330872,0.014477960765361786,NEU,it was really just a hypothetical not personally tailored for me just what you thought
169,0.0009937217691913247,0.02106042206287384,0.9779458045959473,POS,im in roslyn and really like being close to georgetown
170,0.5891364216804504,0.39338889718055725,0.017474714666604996,NEG,funny two out of the three times ive been hit by a car in the bike lane were in rosslyn and im a resident of dc
171,0.5706518888473511,0.4157771170139313,0.013570970855653286,NEG,there is no neighborhood in this city that is not reasonably accessible by bike infrastructure and if youre so averse to hills that youd pick a neighborhood to avoid them especially in a city where even the steepest hills are pretty mild you probably dont belong on a bike
172,0.044710785150527954,0.9260748028755188,0.02921438403427601,NEU,so eckington is really envious trail access and near location to multiple areas  want to ride the art or other east side trails  hop down to the mbt and up to brookland and out michigan ave to pick up the be branch trailwant to get to silver spring hop on mbt and head north welcome to silgo creekwant to get to the national mall  quick hop down mbt dumps you at the capitol buildingconnect to co  ride through the mall want to get to rock creek  mbt up to park and cut across to the rock creek entrance on tildenheaded to work downtown  r st bike lane to th and donemost of these routes are downhills or flat leaving eckington  the mbt is a clutch connector trailfor admo its tony nw but right before the big elevation gain to the cleveland park or van ness or more northern areas  you cross the bridge to hit the west side trails of rock creek  or you ride a couple blocks over to get to th  as long as you work downtown that is all straight down hill on way thereboth of those allow you to bike commute at a leisure pace even in the summer earlier in the day around  and not have to shower at work eckington way more affordable and quiet than admo  but if you want all the restaurants and nightlife cant go wrong with admomount pleasant is a good mix but less affordable these days
173,0.10576489567756653,0.788505494594574,0.1057296022772789,NEU,omg sorry i thought that i was in the regular dc subreddit lol
174,0.42829298973083496,0.5374982953071594,0.034208692610263824,NEU,i was disoriented for a minute
175,0.01402641087770462,0.953306257724762,0.032667387276887894,NEU,i just meant for trail access
176,0.8389244079589844,0.15382352471351624,0.007252043578773737,NEG,most of upper nw within  blocks of md line and much of eotr lacks cycling infrastructurealso gatekeeping much not everyone interested in cycling is in great shape
177,0.001181332510896027,0.011353171430528164,0.9874654412269592,POS,its all good thanks for spreading the word  op made their original post here and crossposted it to rwashingtondc  which is another great way to help people find our sub 
178,0.0018801810219883919,0.06891604512929916,0.9292037487030029,POS,then i definitely agree with you
179,0.001371135120280087,0.008362909778952599,0.9902659058570862,POS,i have a tern hsd i love it and i have velosurancei wouldnt buy one unless i had a way to store it inside at home and work i will ulock and chain when doing groceries or riding to my kayak launchif you do go this route definitely suggest abus keyed alike locks it makes such a difference only needing one key
180,0.003435252932831645,0.5046697854995728,0.4918949604034424,NEU,i would get an ebike if you can secure it at both ends of your commute take the lane when cycling
181,0.29165416955947876,0.6992955803871155,0.00905025564134121,NEU,check with your homeowners or renters insurance it may cover a bike against theft even if the bike is stolen while out and about most ebikes are probably going to exceed the value that will be covered without a specific policy though so i would definitely look into a separate policy because the likelihood of theft if you dont have a secure place to store it at home and work is pretty highas for crashes well you can do your best to be safe but you cant  eliminate risk especially when drivers are definitely not doing their best if youre not comfortable riding in the city or even if you just think you could stand to learn more waba runs a city cycling class in the spring and fall i havent taken it but have heard good things the fall sessions dont seem to be listed yet but should be any day now at 
182,0.012591271661221981,0.8961699604988098,0.09123872965574265,NEU,as long as you have a secure place to store it overnight you should be fine imo this means a garage backyard shed or physically in your house  locking it to a pole outside your house would likely end up stolen i park mine in my buildings garagefor trips out into the city you should be fine with a good chain and u lock the longer youre going to be away from it the more protection you want thoughfor instance if im going to columbia heights or chinatown for a long time i lock up with my main beefy chain lock through the rear wheel and frame u lock through the center frame cable lock through front tire secured to u lock frame lockcafe lock immobilizes rear wheel chain attached to framecafe locki also have an alarm that goes off is someone tries to move the bikeusually though if im just shopping for a short amount of time or am nearby i just lock up with my chain lock the lock i use is this which is what the lockpickinglawyer uses on his personal bikekryptonite evolution mini integrated mm chain bicycle lock also have velosurance which adds a lot of peace of mind for me ive had my bike for about a year now and have had no theft attemptswhen it comes to commuting in the city especially the lenfant city an ebike is great most roads are  mph which is how fast an ebike can go so you can safely take the lane some drivers will still get angry but you need to do what is safest for you avoid major high speed arterials and get if the sidewalk if you cant avoid themon google maps there is an overlay that shows bike lanes in dc its not perfect but it helps a lot i would definitely recommend taking a more circuitous route that has good bike lanes over a shorter one with bad lanes over time you will memorize which streets you feel best oni think thats all the advice i have welcome to the party
183,0.051151324063539505,0.9200113415718079,0.02883733995258808,NEU,i wouldnt leave it outside overnight regardless of the lock you use  i wont even leave my dollar bike out all night because angle grinders during the day if you lock it to a bike rack or traffic sign like a no parking sign i wouldnt worry about it just my 
184,0.04944485053420067,0.9360492825508118,0.014505849219858646,NEU,i dont own one but i have seen people hide airtags inside them in case they get stolen then report them to police for recovery
185,0.1802443563938141,0.7881723046302795,0.03158330172300339,NEU,always take the lane plus most dc neighborhood streets are  mph now  youll be at the speed limit
186,0.2307347059249878,0.7407610416412354,0.028504174202680588,NEU,thanks for the responseso when you say likelihood of theft if you dont have a secure place is pretty high is that even with a rigid u locki have a secure place at both home and work but i am still concerned that there will definitely be times where i would have to secure it to a busy public bike rack with a rigid u lock i dont want to severely limit my usage when its my primary mode of transport in the city
187,0.0017382657388225198,0.010230970568954945,0.988030731678009,POS,thanks so much for the detailed responsethis is all very helpful
188,0.01896248385310173,0.6208416819572449,0.3601958453655243,NEU,best thing to do is a u lock and a cable or chain lock  having both makes it a higher effort theft target as many thieves only carry one type of cutter and are opportunisticbut i recommend getting a capital bikeshare subscription less than  bucks a year and using that for shorter trips when you are doing things like dinner or movie or whatever  use the ebike when you can lock it up well andof for short times only
189,0.010502146556973457,0.9494652152061462,0.04003266245126724,NEU,you can lock it up for brief periods i do it all the time i would just choose your racks well
190,0.36712148785591125,0.6218736171722412,0.01100494246929884,NEU,yeah lock it up with a good ulock and carry the battery with you if it is easily removed but if you leave it locked up in a public place for long enough its a lot higher risk basically live your life take appropriate precautions and be prepared for anything you lock up to get stolen because all locks are just temporary deterrents against a determined bike thiefedit and definitely make sure youre locking it properly i recently saw a bike courier lock his bike to a sturdy looking rack by putting his ulock around the fork below the head tube that would take literally seconds for any halfway competent thief to steal
191,0.005874086637049913,0.021688353270292282,0.9724375605583191,POS,awesome thanks
192,0.010170151479542255,0.6905971765518188,0.2992326021194458,NEU,thanks understoodi wont use the head or seat tubes but both the top and down tubes are okay to use for locking though rightand yeah if im headed somewhere for a long duration i would just use the metro
193,0.002236392814666033,0.08646708726882935,0.9112964868545532,POS,its pretty nice actually most of the northsouth car traffic is on west patrick henry and washington now that they pedestrianized that stretch of king st union st is way more relaxed a bunch of the intersections are fourway stops too so cars rarely go fast off the main throughways
194,0.012147624045610428,0.19210287928581238,0.7957494854927063,POS,yeah royal st is a defacto northsouth bike boulevard  the west end is abysmal for biking but old town rides better than it looks
195,0.19230501353740692,0.7902158498764038,0.017479224130511284,NEU,considering the amount of side and neighborhood streets in old town there is never a need to ride on the main roads such as rt
196,0.10951170325279236,0.7964028120040894,0.0940854474902153,NEU,there are so many intersections that cars never really get a chance to go fast but neither will you youll be fine
197,0.0011909253662452102,0.02864835225045681,0.970160722732544,POS,i ride in old town a lot its a good place to live as a cyclist a lot of stopstart on the main roads even if you do an idaho stop but i take royal union and prince frequently i feel pretty safe there taking basic precautionsbeing aware of surroundings
198,0.21186871826648712,0.7399625182151794,0.04816879704594612,NEU,its easy  not particularly fast and one must have basic urban cycling skills  lights and visible clothing highly recommended  i find the mt vernon trail ns of alexandria much more dangerous  more road room in old town
199,0.9463815689086914,0.05076747387647629,0.0028509129770100117,NEG,i moved here and get around a lot by bike we have had a rough time of it with antibike people google seminary rd in alexandria and it burned our best staff plus chronic underfunding if you move here and want to help change that look us up
200,0.0035094262566417456,0.14165402948856354,0.8548365235328674,POS,thank you
201,0.012232576496899128,0.9670717716217041,0.02069566398859024,NEU,unless your destination is on a main road
202,0.03710562735795975,0.48401230573654175,0.4788820743560791,NEU,i am all for a bike lane on mi love the water street bike lane but its pretty out of the way for many of my destinations
203,0.0052462853491306305,0.9722943902015686,0.0224593598395586,NEU,the bike route through georgetown is one block up on n street
204,0.0026112589985132217,0.21705088019371033,0.7803378105163574,POS,i commute to georgetown on m every day and i almost always turn left at th and take the bike lane on water street its out of the way and only a few blocks long but to me feels safer than the alternative
205,0.08238494396209717,0.8588161468505859,0.05879879742860794,NEU,if im going to va id much rather take the roosevelt bridge and risk falling into the water than go through m st though sometimes i also dont mind going through the georgetown waterfront then taking the stairs right by key bridge  they have little ramps for your bikes
206,0.9692227244377136,0.028594784438610077,0.0021825518924742937,NEG,m is bad but for my money canal between m and macarthur  foxhall is much worse neither the road nor the sidewalk is safe the annoying thing about it is that ddot were planning to rehab the trolley trestle and build a new bridge across the front of gu to connect to prospect st but the gu admin shut it down behind the scenes simply because they didnt like the look of the bridge it should be a major scandal but it wont until some pedestrian or cyclist has to die because the gu administration didnt like the look of a bridge
207,0.00459354929625988,0.9476845264434814,0.047721877694129944,NEU,there is a bike route along the canal
208,0.0017996616661548615,0.011818177066743374,0.9863821268081665,POS,would be amazing if they could do that
209,0.04858481511473656,0.927058756351471,0.02435644529759884,NEU,its always been a death trap and not designed for cyclists  i would say its where many riders have earned their stripes of learning what to watch for around drivers one of the safest ways on that street toward key bride is to not ride the curbparked lane but the right side of the passing lane traffic tends to be slow on m if that is too intense n street is a good alternative and that is the street that should get the bike lane designation l similar to how ddot set up g and i street to bracket h
210,0.014874359592795372,0.9675151705741882,0.017610477283596992,NEU,it is on the map for eventually buildout but that may be decades and decades away also reservoir and macarthur have planned bikewayslink
211,0.866556704044342,0.1295469105243683,0.0038963675033301115,NEG,is the water street bike lane under the bridge if so its such a headache transferring from m to there on my way home
212,0.07065979391336441,0.7153117656707764,0.21402840316295624,NEU,thats a good route to get by some parts of m street but it dead ends before gu and you need to get down on m to get anywhere westsouth some of the hills down there are dangerously steep to descend into traffic haha
213,0.006216761190444231,0.3431604206562042,0.6506228446960449,POS,agreed that that bike lane is a much safer option especially for going to the cct but with the hill and one ways roads it can be tough to get back up to m
214,0.028237851336598396,0.9538124799728394,0.017949704080820084,NEU,how do you get back up the hill
215,0.0413287915289402,0.8385580778121948,0.12011310458183289,NEU,yup
216,0.5545617341995239,0.4331001341342926,0.012338168919086456,NEG,its safer but that bike lane is still hell on the weekends with the cars pedestrians and the ice cream trucks i went out on the wod trail last weekend via key bridge and saw they are looking to construct some sort of path up to m soon
217,0.0032338732853531837,0.7249953746795654,0.27177074551582336,NEU,me i have an ebike
218,0.0023853937163949013,0.06371428817510605,0.9339002966880798,POS,youre definitely not wrong it feels like a game of paperboy most of the time im looking forward to seeing what kind of connection they are working on
219,0.0064634173177182674,0.47241461277008057,0.5211219191551208,POS, a collection of sensible ways to get aroundso probably not what youre looking for then but ive been trying to keep openstreetmaporg uptodate when new bikelanes are addedthe nice thing about openstreetmap is anybody can use the data you put there  if you make an improvement literally thousands of websites will pull that improvement in and millions of users will indirectly get your new data  for instance ive been putting that data over here on my website  my color choices there are  green  paved brown  unpavedif you want sensible ways to get around openstreetmap has another concept called a local cycle which is more than just a place you can ride but a networked link of places you can ride decided by whoever puts up the literal biking signs on our streets  less formally let you mark a bunch of things together as a cycling route but still require the routes to be real and verifiable as defined by a publisher
220,0.0025431206449866295,0.6449248194694519,0.3525320291519165,NEU,nice start your map skews heavily to the nw in current detail i bike most of my time in ne and the anacostia tributary trail system through prince georges and could help here here are some things that jumped out at me from my experience   all of the anacostia trail routes should be on the map in the same manner as the capital crescent trail   the trolley trail between hyattsville and college park is a crucial utilitarian trail connection along route  that needs to be here in the same manner as the capital crescent trail   for nontrail routes i think you also need a good flat route over the brookland bump between the mbt and mount rainierroute  corridor heres the admittedly complicated route i use heading northbound starting at th and monroe ne turn left on th street ne turn right on randolph street ne turn left on th street ne turn right on ritchie place ne turn left on th street ne turn right on taylor street ne turn left on th street ne then turn right on varnum street ne it is zigzaggy but those turns flatten the brookland hills considerably conceptually it just sticks to the streetgrid on the southeastern side of michigan avenue    alternatives to benning road ne are crucial for lowstress rides to the anacostia trails and kingman park headed eastbound is easier  i follow gales street ne to st street ne to e street ne to oklahoma avenue westbound is more complicated due to oneway streets and irregular street grid  i string together a stillshifting mix of alleys and streets to head westbound while avoiding benning    despite the incline martin luther king jr avenue se and its bus lanes are probably the best way to bike into st elizabeths and the more southern parts of southeast
221,0.0010727677727118134,0.02909555472433567,0.9698317050933838,POS,nice ideai moved here from chicago and your map reminded me of the mellow chicago bike map hard to define what constitutes a street people feel comfortable riding on its very contextdependent and itll vary a lot by the individual but its always great to see people putting in the work to map out their own preferred routes to help share the local knowledge with others
222,0.006015099585056305,0.9730091691017151,0.020975766703486443,NEU,g st ne has an eastbound bike lane from nd st ne to maryland ne
223,0.007534774951636791,0.4045729637145996,0.5878922343254089,POS,the strava heat map is also a great place to get info about how often a route is cycled though that heavily favors roadies it also might be paywalled now 
224,0.008389986120164394,0.4967225193977356,0.4948875606060028,NEU,east capitol st has bike lanes in both directions from the capitol to lincoln park and unofficially everyone rides through the capitol grounds to reach pennsylvania ave from east capitol its much safer than constitution or independence
225,0.14006780087947845,0.8454787135124207,0.014453568495810032,NEU,just noticed that you have u street marked as a westbound route from vermont to florida im betting you meant to mark v street instead
226,0.002250036923214793,0.11027629673480988,0.8874737024307251,POS,unpopular opinion but i find google maps bicycle lanes pretty up to date and accurate  of the streets i ride on are marked on google maps
227,0.963902473449707,0.033588193356990814,0.0025092721916735172,NEG,the city really needs to fix this commuting dead zone theres no good options once you run out of bike lanes around mt vernon square
228,0.015357951633632183,0.09068276733160019,0.8939592838287354,POS,thanks for making this you saved me from a dangerous spot ive been commuting through for the past year cant wait to try the new route tomorrow morn
229,0.001960652880370617,0.10558401793241501,0.8924553394317627,POS,thanks uarichnad this will certainly help in my endeavor  i certainly want to have all the bike lanes on there in addition to other sensible routes  is this map embeddable on any of the map apps  i have bikemap which uses opencyclemap but i dont see how i could upload your edits to see when riding  also i really wish these and the official dc maps marked single direction routes in some way that is discernable at a glancethats really why im mapping it all out  plus its a pretty zen activity
230,0.0011109377956017852,0.036340903490781784,0.9625481367111206,POS,excellent feedback  ill work on it it is nw focused as thats where i know best ill get these edits on in the next couple days
231,0.002535490086302161,0.0742609053850174,0.9232035875320435,POS,got them thanks
232,0.0015337960794568062,0.15562859177589417,0.8428376317024231,POS,that said both g and i ne in that stretch are comfortable rides either direction
233,0.00202169525437057,0.11321254819631577,0.8847658038139343,POS,thanks ill get this in
234,0.008701637387275696,0.978939414024353,0.01235891878604889,NEU,could you describe the route you take on the capitol grounds eastbound and westbound from pennsylvania to east capitol do you use northwest or southwest dr
235,0.009716620668768883,0.5585898160934448,0.43169355392456055,NEU,yep i meant v thanks
236,0.007028308231383562,0.7574238181114197,0.23554787039756775,NEU,not unpopular but the idea is to include unofficial but imo optimal routes to connect the various regions of the city plenty on this map that isnt on google maps cycling
237,0.009012976661324501,0.5172023773193359,0.4737846255302429,NEU,agree
238,0.0023658014833927155,0.05133149027824402,0.9463026523590088,POS,great how did it go
239,0.0025850802194327116,0.7223091125488281,0.2751058042049408,NEU,you can export the osm data and import it to your map easily enough let me know if you want help i can pull it real quick and send you the kml files
240,0.31190088391304016,0.6750045418739319,0.013094591908156872,NEU, i have bikemap which uses opencyclemapok then you already have it  opencyclemap is openstreetmap so everything i put into openstreetmap will already show up thereit doesnt seem to be updated though  bikemap has some terribly old data  i dont see the bikelanes on th st nw or g st nw or virginia ave etc etc  and opencyclemaps own website isnt showing sharedbuscycleways on h and i streetsas for how to embed data from one map to another thats usually dependent on which map youre using  i like to use geojson files and kml files and gpx files to get small amounts of data between maps because those formats are fairly open and can be used on almost any map  but getting the data into those formats isnt always easy
241,0.0034558046609163284,0.9169367551803589,0.07960748672485352,NEU,sure westbound id go from east capitol cross first st then go straight toward the capitol building along the plaza then bear right north to reach the small road labeled northwest dr on google maps that empties out at a small traffic circle with the peace monument in it eastbound i use the path just south of northwest dr because the road is one way its a very wide path and on a steep upward hill so youre going slow and theres no problem sharing with pedestrians
242,0.06679188460111618,0.5890755653381348,0.34413260221481323,NEU,i mean fortunately the biking infrastructure from columbia heights and south is reasonably good and that inner core is where i mostly cycle  other then georgetown theres never anywhere west of rock creek park that im ridingalso just as a substantive criticism of your map  your map doesnt seem to be taking into account hills one reason i dont ride nw of rcp or in mt pleasant which you have an image for is that the hills are way too steep
243,0.0020008981227874756,0.057892873883247375,0.940106213092804,POS,felt a lot safer
244,0.0019109388813376427,0.0928909033536911,0.9051981568336487,POS,thanks ill add it
245,0.0012441714061424136,0.008879726752638817,0.9898760914802551,POS,the beauty of dc is that all areas have good access to trails and good routes that said for a road cyclist id say the closer you are to beach dr the better
246,0.0017790824640542269,0.1007070541381836,0.8975138664245605,POS,imo the best pure road riding nearest dc is in the montgomery county agricultural reserve the roads are quiet scenic and moderately hilly living along the western leg of the red line of metro will give you access to some of those roads whether by car or bike youll still be able to use the rock creek valley and the cct that way as well a bonus about moco is that the county has a bicycle master plan and money committed for its implementation
247,0.015603626146912575,0.8320424556732178,0.15235386788845062,NEU,lowertraffic roads or trailsplenty of trails in the area none of which are particularly low traffic though most are pretty full in the evenings and weekends locals use the hell out of recreation here thats not to say its bad just something youll have to get used topretty much any neighborhood along the potomac river in va or dc is recreation heaven and has good access to public transit and downtown dc tends to have a little more nightlife restaurant scene than virginia imo but both sides have their pluses and minuses virginia neighborhoods would be pentagon city potomac yard rosslyn dc would be georgetown foggy bottom district wharf navy yard lots more but thats a start either side you have a large community of local bike shops and group rides to choose from if you like that potomac pedalers is pretty active i would avoid anywhere in md if you want to bike commute to k st as it would be a trek from anywhere decently urban like silver spring montgomery county
248,0.0010825537610799074,0.0193707887083292,0.9795466065406799,POS,in montgomery county live anywhere within a few miles of rock creek park and youre golden i live in rockville near olney and i can ride from my house to downtown dc without ever spending time riding on major roads crossing a few thoughtheres also a bunch of great if short singletrack and wooded rides too its a wonderful place to ride bikes
249,0.0028279379475861788,0.9039905071258545,0.09318151324987411,NEU,anywhere within a few miles of the wod trail will get you access to that and connections to the trails nearer to dc
250,0.017935218289494514,0.9168549180030823,0.06520996242761612,NEU,rosslyn
251,0.0022694955114275217,0.1623554229736328,0.8353751301765442,POS,maryland thoughts sligo creek trail is pretty great for cycling and hooks up with the anacostia trail  south of takoma park it is less crowded and north of takoma park it is fine to cycle on the road you can go from wheaton to navy yard without riding on a road if you want river road and beach drive are generally the known cycling roads  capital crescent is too busy for bike training rock creek trail is great for riding but i probably wouldnt do high intensity training on it co canal trail is also good for riding dirtfine gravel but it is busy south of great fallsmontgomery county and dc also close some streets to car traffic on weekendsgenerally the bike infrastructure is much better than many us citiessuburbs but there are gaps in between routes
252,0.0027934852987527847,0.9005239009857178,0.09668257087469101,NEU,i live in silver spring less than half a mile from rock creek park and beach drive large parts of which are closed to traffic there are also many paved trails that parallel or shoot off from bd last week i rode down bd to the co towpath then to the capital crescent across bethesda back through the park and home for a nice mile ride if you have the app alltrails you can see bike trails in the area and decide which trails you want to live near there are many
253,0.005173327401280403,0.5904087424278259,0.4044179916381836,NEU,arlington between rosslyn  ballston  access to all the great cycling wod custis mt vernon rock creek and cap crescent and running trails to k st with several metro stops  although it is across the river the co canal towpath is a runners paradise restaurants bars etc you will pay a small fortune for housing but you get used to it
254,0.005064820405095816,0.7247241139411926,0.27021101117134094,NEU,too major things to optimize for closeness to hains point basically the only semiuninterrupted loop miles where you can put in training miles closeness to the west side of the city this means access to rock creek park it also almost more importantly means access to macarthur blvd which you can take to potomac and the ag reserve further up which are some of the chillest and best riding roads in the entire region based on these two factors that would point to somewhere like foggy bottom the most expensive zip code in dc another slightly less expensive options would downtown adams morgan dupont area
255,0.0010554053587839007,0.014048030599951744,0.9848965406417847,POS,the mt vernon trail is one of the great ones to live by as it connects to so many other bike trails and goes past multiple bridges into dc  is a map on there check it out give you an idea of where you could live by it with easy access into dc
256,0.00820557214319706,0.9726305603981018,0.01916392892599106,NEU,or anywhere along the wod east of e falls church metro or the custis trail
257,0.0013062362559139729,0.08298377692699432,0.9157100319862366,POS,never biked out there looks real nice took this picture yesterday of all the construction workers parked on the sidewalk next to the atworth apartments at college park metro
258,0.9597568511962891,0.0377555675804615,0.0024875174276530743,NEG,some lady and her husband chased me with their truck and suv because she was driving in the bike lane behind me and i gave her a piece of my mind he caused me to crash as i was running from him ogr bike lanes are a joke those bollards dont prevent idiocy
259,0.978352427482605,0.018341723829507828,0.0033058070112019777,NEG,i swear there is no more entitled driver out there than a landscaping truck st last week 
260,0.9651023745536804,0.03243714198470116,0.0024604792706668377,NEG,how much of an idiot are you if you refuse to go around
261,0.9717408418655396,0.025888558477163315,0.0023707281798124313,NEG,a shame the county wasted all that time to make a carcentric bike lane that makes all turns a shit show then reduce the speed limit and paint imaginary lines and ofc folks antagonize cyclists for using  the motherfuckin bike lane
262,0.1086243987083435,0.8770327568054199,0.014342837035655975,NEU,those things are just vertical paint to drivers
263,0.3679157495498657,0.5778913497924805,0.05419285595417023,NEU,sorry to hear of course and hope youre alright
264,0.029155543074011803,0.9168813228607178,0.0539630725979805,NEU,rwoosh
265,0.9588192701339722,0.03856930509209633,0.002611469943076372,NEG,this i am so sick of defending those bike lanes to the world yes bikes deserve space when the actual lanes are so stupidly done dont actually solve the problem and cause other problems
266,0.965344250202179,0.032210178673267365,0.002445551101118326,NEG,exactly then it leads to this awful cycle tehe of low traffic in the bike lanes bc no one wants to die commuters who absolutely need it are the ones who face the bullshit and death and people in cars feel slighted by the perceived waste of space engineering tax dollars at work share the road
267,0.9628275632858276,0.034496963024139404,0.002675419906154275,NEG,yes and we hear over and over that we dont need the bike lanes because no one is using them it almost feels like they are designed to fail
